20:29:4.4292,700,0.0,7.05882352941,19.2156862745,0200
20:29:4.226828,712,0.0,7.05882352941,19.2156862745,0200
20:29:4.442149,700,0.0,7.05882352941,19.2156862745,0200
20:29:4.659529,700,0.0,7.05882352941,19.2156862745,0200
20:29:4.877242,700,0.0,7.05882352941,19.2156862745,0200
20:29:5.92279,712,0.0,7.05882352941,18.8235294118,0200
20:29:5.313781,700,0.0,7.05882352941,19.2156862745,0200
20:29:5.533886,700,0.0,7.05882352941,19.2156862745,0200
20:29:5.752703,712,0.0,7.05882352941,18.8235294118,0200
20:29:5.966566,712,0.0,7.05882352941,18.8235294118,0200
20:29:6.185390,687,0.0,7.05882352941,19.2156862745,0200
20:29:6.406873,700,0.0,7.05882352941,19.2156862745,0200
20:29:6.630720,712,0.0,7.05882352941,19.2156862745,0200
20:29:6.865825,700,0.0,7.05882352941,19.2156862745,0200
20:29:7.82205,700,0.0,7.05882352941,19.2156862745,0200
20:29:7.303457,700,0.0,7.05882352941,19.2156862745,0200
20:29:7.523602,700,0.0,7.05882352941,19.2156862745,0200
20:29:7.744965,700,0.0,7.05882352941,18.8235294118,0200
20:29:7.962682,712,0.0,7.05882352941,18.8235294118,0200
20:29:8.181489,712,0.0,7.05882352941,18.8235294118,0200
20:29:8.402724,700,0.0,7.05882352941,18.8235294118,0200
20:29:8.617787,712,0.0,7.05882352941,18.8235294118,0200
20:29:8.831579,700,0.0,7.05882352941,18.8235294118,0200
20:29:9.51739,687,0.0,7.05882352941,19.2156862745,0200
20:29:9.277140,700,0.0,7.05882352941,19.2156862745,0200
20:29:9.505784,700,0.0,7.05882352941,19.2156862745,0200
20:29:9.727202,700,0.0,7.05882352941,19.2156862745,0200
20:29:9.934694,700,0.0,7.05882352941,19.2156862745,0200
20:29:10.146038,700,0.0,7.05882352941,18.8235294118,0200
20:29:10.364857,700,0.0,7.05882352941,19.2156862745,0200
20:29:10.583714,700,0.0,7.05882352941,19.2156862745,0200
20:29:10.805128,700,0.0,7.05882352941,19.2156862745,0200
20:29:11.26552,700,0.0,7.05882352941,18.8235294118,0200
20:29:11.247785,700,0.0,7.05882352941,19.2156862745,0200
20:29:11.481667,700,0.0,7.05882352941,18.8235294118,0200
20:29:11.707838,700,0.0,7.05882352941,18.8235294118,0200
20:29:11.925591,700,0.0,7.05882352941,18.8235294118,0200
20:29:12.144295,700,0.0,7.05882352941,19.2156862745,0200
20:29:12.376960,700,0.0,7.05882352941,19.2156862745,0200
20:29:12.588317,700,0.0,7.05882352941,19.2156862745,0200
20:29:12.803251,700,0.0,7.05882352941,18.8235294118,0200
20:29:13.19627,712,0.0,7.05882352941,18.8235294118,0200
20:29:13.254760,700,0.0,7.05882352941,18.8235294118,0200
20:29:13.473605,700,0.0,7.05882352941,18.8235294118,0200
20:29:13.688694,700,0.0,7.05882352941,18.8235294118,0200
20:29:13.911309,700,0.0,7.05882352941,18.8235294118,0200
20:29:14.133884,700,0.0,7.05882352941,19.2156862745,0200
20:29:14.356377,700,0.0,7.05882352941,19.2156862745,0200
20:29:14.575465,700,0.0,7.05882352941,19.2156862745,0200
20:29:14.795231,700,0.0,7.05882352941,18.8235294118,0200
20:29:15.16535,700,0.0,7.05882352941,18.8235294118,0200
20:29:15.241548,700,0.0,7.05882352941,18.8235294118,0200
20:29:15.462963,712,0.0,7.05882352941,18.8235294118,0200
20:29:15.677989,700,0.0,7.05882352941,18.8235294118,0200
20:29:15.889559,700,0.0,7.05882352941,18.8235294118,0200
20:29:16.126900,700,0.0,7.05882352941,18.8235294118,0200
20:29:16.343215,700,0.0,7.05882352941,19.2156862745,0200
20:29:16.563223,700,0.0,7.05882352941,19.2156862745,0200
20:29:16.784489,712,0.0,7.05882352941,18.8235294118,0200
20:29:17.24778,700,0.0,7.05882352941,18.8235294118,0200
20:29:17.243376,700,0.0,7.05882352941,18.8235294118,0200
20:29:17.462285,712,0.0,7.05882352941,18.8235294118,0200
20:29:17.679842,700,0.0,7.05882352941,18.8235294118,0200
20:29:17.896099,700,0.0,7.05882352941,18.8235294118,0200
20:29:18.120026,712,0.0,7.05882352941,18.8235294118,0200
20:29:18.332476,700,0.0,7.05882352941,19.2156862745,0200
20:29:18.545157,700,0.0,7.05882352941,19.2156862745,0200
20:29:18.765095,687,0.0,7.05882352941,19.2156862745,0200
20:29:18.978986,700,0.0,7.05882352941,19.2156862745,0200
20:29:19.195235,700,0.0,7.05882352941,19.2156862745,0200
20:29:19.414021,700,0.0,7.05882352941,19.2156862745,0200
20:29:19.626547,700,0.0,7.05882352941,18.8235294118,0200
20:29:19.841698,700,0.0,7.05882352941,18.8235294118,0200
20:29:20.62823,700,0.0,7.05882352941,18.8235294118,0200
20:29:20.276676,700,0.0,7.05882352941,18.8235294118,0200
20:29:20.491808,712,0.0,7.05882352941,18.8235294118,0200
20:29:20.714219,712,0.0,7.05882352941,18.8235294118,0200
20:29:20.931876,700,0.0,7.05882352941,18.8235294118,0200
20:29:21.149267,700,0.0,7.05882352941,18.8235294118,0200
20:29:21.364334,700,0.0,7.05882352941,18.8235294118,0200
20:29:21.585557,700,0.0,7.05882352941,18.8235294118,0200
20:29:21.795674,700,0.0,7.05882352941,18.8235294118,0200
20:29:22.10646,700,0.0,7.05882352941,18.8235294118,0200
20:29:22.233149,700,0.0,7.05882352941,19.2156862745,0200
20:29:22.449557,700,0.0,7.05882352941,19.2156862745,0200
20:29:22.663495,700,0.0,7.05882352941,19.2156862745,0200
20:29:22.883584,712,0.0,7.05882352941,18.8235294118,0200
20:29:23.103469,700,0.0,7.05882352941,19.2156862745,0200
20:29:23.319891,700,0.0,7.05882352941,19.2156862745,0200
20:29:23.538545,700,0.0,7.05882352941,19.2156862745,0200
20:29:23.756217,712,0.0,7.05882352941,19.2156862745,0200
20:29:23.968677,700,0.0,7.05882352941,19.2156862745,0200
20:29:24.188715,712,0.0,7.05882352941,18.8235294118,0200
20:29:24.403782,687,0.0,7.05882352941,19.2156862745,0200
20:29:24.616272,712,0.0,7.05882352941,19.2156862745,0200
20:29:24.833875,700,0.0,7.05882352941,19.2156862745,0200
20:29:25.48851,700,0.0,7.05882352941,19.2156862745,0200
20:29:25.268799,700,0.0,7.05882352941,19.2156862745,0200
20:29:25.505043,700,0.0,7.05882352941,19.2156862745,0200
20:29:25.721361,700,0.0,7.05882352941,19.2156862745,0200
20:29:25.932793,700,0.0,7.05882352941,19.2156862745,0200
20:29:26.155250,700,0.0,7.05882352941,19.2156862745,0200
20:29:26.380619,700,0.0,7.05882352941,19.2156862745,0200
20:29:26.600329,700,0.0,7.05882352941,19.2156862745,0200
20:29:26.820440,700,0.0,7.05882352941,19.2156862745,0200
20:29:27.39165,700,0.0,7.05882352941,18.8235294118,0200
20:29:27.253057,700,0.0,7.05882352941,18.8235294118,0200
20:29:27.475464,700,0.0,7.05882352941,18.8235294118,0200
20:29:27.691984,700,0.0,7.05882352941,19.2156862745,0200
20:29:27.911787,700,0.0,7.05882352941,19.2156862745,0200
20:29:28.123167,712,0.0,7.05882352941,18.8235294118,0200
20:29:28.341967,700,0.0,7.05882352941,19.2156862745,0200
20:29:28.566928,700,0.0,7.05882352941,19.2156862745,0200
20:29:28.789494,700,0.0,7.05882352941,18.8235294118,0200
20:29:29.10716,700,0.0,7.05882352941,18.8235294118,0200
20:29:29.232050,700,0.0,7.05882352941,19.2156862745,0200
20:29:29.453309,700,0.0,7.05882352941,19.2156862745,0200
20:29:29.673371,700,0.0,7.05882352941,19.2156862745,0200
20:29:29.893424,700,0.0,7.05882352941,19.2156862745,0200
20:29:30.117210,700,0.0,7.05882352941,19.2156862745,0200
20:29:30.332188,700,0.0,7.05882352941,19.2156862745,0200
20:29:30.548364,700,0.0,7.05882352941,19.2156862745,0200
20:29:30.761037,700,0.0,7.05882352941,19.2156862745,0200
20:29:30.979726,700,0.0,7.05882352941,18.8235294118,0200
20:29:31.196029,712,0.0,7.05882352941,18.8235294118,0200
20:29:31.419746,700,0.0,7.05882352941,18.8235294118,0200
20:29:31.639940,700,0.0,7.05882352941,18.8235294118,0200
20:29:31.858545,700,0.0,7.05882352941,18.8235294118,0200
20:29:32.88686,700,0.0,7.05882352941,18.8235294118,0200
20:29:32.314934,687,0.0,7.05882352941,19.2156862745,0200
20:29:32.536239,700,0.0,7.05882352941,19.2156862745,0200
20:29:32.750046,700,0.0,7.05882352941,19.2156862745,0200
20:29:32.967495,700,0.0,7.05882352941,18.8235294118,0200
20:29:33.186329,700,0.0,7.05882352941,18.8235294118,0200
20:29:33.400044,700,0.0,7.05882352941,18.8235294118,0200
20:29:33.616348,700,0.0,7.05882352941,18.8235294118,0200
20:29:33.835037,700,0.0,7.05882352941,18.8235294118,0200
20:29:34.56236,712,0.0,7.05882352941,18.8235294118,0200
20:29:34.275257,700,0.0,7.05882352941,18.8235294118,0200
20:29:34.495083,700,0.0,7.05882352941,19.2156862745,0200
20:29:34.713977,700,0.0,7.05882352941,19.2156862745,0200
20:29:34.936392,712,0.0,7.05882352941,18.8235294118,0200
20:29:35.155383,700,0.0,7.05882352941,18.8235294118,0200
